smiles,dipole_moment
CCC12OCC1(O)C2O,2.509
CC1(NC=CC1=O)C#N,6.46
COCC1=C(C)NC=N1,2.735
O=C1CC2CC1(C2)C#C,3.1761
CCC12C=CC3OC1C23,1.6358
CC1(CC1O)C1CC1O,2.0340000000000003
CC#CC1CC(C)(C)C1,0.1666
CC1CC2(CN2C)C1O,1.9357
COC12COC1C2CO,1.8762
COC1C(C)C1OC,1.4815
CC1(O)CCOCOC1,2.5367
CCC(=O)C1CC(=N)O1,0.8594
O=CCNC1=CN=NO1,3.9462
CCCC12C3CC1OC23,1.8936
CC1=C(C)C(N)=CN1,1.733
CCC(C)NC(=O)NC,3.3805
NC(=O)C(=O)C#CCO,1.3155
O=C1C2NC3C2C13C#N,6.0601
OC1CCC(C=O)C1O,3.1219
CC1(O)CN2N=CN=C12,3.3105
CC1C2(C)C3CC2C13O,1.4709999999999999
OC1=CNC=C1N1CC1,3.0771
CC(O)C(CC#C)C#N,3.0678
OC(C#N)C1NCC1=O,4.2448
OCC1CC1(O)C#N,3.8849
CCC1CCC(OC)O1,0.5794
OC1C2CCC1N=CO2,2.4456
OC12CC1C(=N)OC2,3.8299
OC12C3CC(=O)C1NC23,2.7812
N=C1NC(=N)C2OC12,2.5689
O=CC(=O)OC1COC1,1.1388
NC(=O)C#CC=O,3.6824
CC1OCC(N)=CC1=O,5.3007
CCC1(CCC=C1)C#C,0.7646
N=C1NCC=CCC1=O,4.2302
O=COC1C2CC1OC2,2.8898
CC1OC(=N)C1(N)C#N,3.4476
CCN1CC1(C)C(C)=O,2.8511
C1C23COC12C1NC1C3,2.0912
CC12CC3OC3C1N2,2.504
CC1CN2CC(O)C12,1.5183
OC1(CCC#C)CC1,2.0185
CC1=C(N)N=CC(=O)O1,4.3135
CC1OC2CCC1CC2,1.3639
CC(C=O)N(C=N)C=O,1.7246
C1OC11C=CCC2NC12,1.6195
OC1=CN=C(CC#N)N1,3.1182
CC1(O)CC2OCC12,1.544
COC1(C)C2CC1C=C2,1.0435
OC1CCC2CCC1C2,1.6736
C1CC2C1C=C1CCC21,0.4332
CNC(C#N)C(C)O,4.1884
CC12CC3CN(C1)C23,1.5887
CC1=NC=CC(N)=N1,3.1319999999999997
CN=C(C)N(C)C(N)=O,2.4842
CC(O)(C#N)C(N)CO,3.0546
O=C(C#C)C1CCC=C1,2.5519
CC1C2C(CO)N=CN12,2.5332
COCC1CC1(C)C#C,1.3896
COC(=O)C(CO)C#C,2.5125
CCC(O)C1CN1C,1.3295
C#CCCC1=CNC=N1,4.1094
O=CCNC12CC1OC2,0.9103
COC1C2C3C(C)C1N23,1.5362
CC1OC(C)C2CCC12,1.219
CC1CC11CCCO1,1.3289
C#CC12CCC(CO1)C2,1.9225
OC1CC2C=CC(O)C12,3.0193
CCCCC(C)C#CC,0.1309
O=C1ON=CN1CC#C,5.1304
CC1CC2(CC2(C)O)C1,1.181
CNC1=NCC(=O)C1=O,3.4997
CCC1C(C)C1CC,0.0243
COC(C#C)C(C)CO,1.5142
OC1CC1C(C=O)C#C,2.4071
CCCOCCO,2.249
CCC12N=COC1C2C,1.3025
OC1CC23CCC2C1C3,1.3556
C#CC1NC11CC2OC12,1.5426
N=C1OC2CC11CCC21,2.6843
C#CC#CC1=NC=CO1,1.4980000000000002
CCC#CC(C#C)C#N,3.992
CC1(COC11CC1)C=O,1.3969999999999998
CCCC1(CCC1)C=O,2.6302
NC(=O)C12NC3C1NC23,4.388999999999999
CC1C2C=CC3C2C13C,0.5139
CCN1CCC=CC1=O,3.9653
CC1OCC=CCO1,1.8939
OC12CC3OC(C1)C3C2,0.3956
OCCCC1C2CCN12,2.9362
C1CC2C3OC2C3C=C1,2.0922
CC1(CO)CC1CO,1.8314
CC1C2C(OC12C)C#N,4.407
CC1=C(O)C(O)=C(O)N1,1.4942
CC(O)C(C=O)C1CC1,2.7689999999999997
CC(C)(O)C1(C)CC1,1.3504
CC1COC(C=C1)C#C,1.5646
CCN(C=O)C(N)=NC,0.9224
C1NC1C12COC1CN2,2.1784
O=CC1C2OC1C=C2,2.7196
N=C1OCOC(=N)C=C1,2.4079
N#CCN1CCC1C#N,4.5271
CCC1(OCC=C1)C=O,3.1847
O=CC1OCCC2OC12,3.8292
CCC1OC(=O)C1C=O,2.7333
CC1N=C2NC3C1C23O,3.0412
O=CN1CC2OC2C1,4.274
CC1=C(C)C(N)=CN=C1,3.3242
CC1=CC(O)C(=O)C1,2.8844
OCCC=O,1.4229
CCC1(C)CCOC=N1,1.9067
CC1CC2OCC1C2O,0.9951
N=C1NCC1(C#C)C#N,5.4491
CC12CC1C(=O)C2C#C,3.4963
O=CC1=NCC=CCO1,3.8575
OC1CCN(C=O)C1=O,4.8805
NC(C#N)(C#N)C1CC1,5.2471
CC1C2C3CC2(C)C13C,0.2827
CC1C2NC3C1(O)C23O,1.8397
COC1CC2OC12CO,2.6873
CCN(C=O)C(C)=O,5.9603
CCCOCCC(N)=O,2.622
C1OC2C1C21OCC=C1,2.6716
COC1(C)C2OC1C2C,1.525
CC(C)C1=CCCCC1,0.1587
C1OC2C3CC12CC3,1.8325
OC1C2CN2C1CC#N,6.1329
COC1CC2(NC12)C#C,1.7866
CC(C#C)C#CCC#C,0.4268
CC12CC1(O)CCO2,2.1437
N#CCC1(CN1)C#N,6.2562
O=COC1=CON=N1,2.481
CC1CCC=C1CC#N,4.0063
CC1=CC(N)=C(CO)O1,2.112
OC12C=CC3OC1C2O3,1.6952
CC(C)C1CCC=C1C,0.2637
OC1C2CC1O2,1.8437
CC1(O)C2NC2C1=O,2.4571
O=C1OCC23CC12NC3,5.1041
CCC1(C)CCC=CC1,0.1858
CC1OC2COC(C)C12,2.0082
CC1C2C3C4C2C1C34O,1.3015
CC12CC1CC1OC21,1.8659
O=CN1C2CC1C21CN1,2.4859999999999998
C1OCC1N1N=CC=N1,1.4518
CC1=C(C=NN1)C#N,4.859
CC1CC=CC2CC1O2,1.7676
C(CN1CC1)C1CC1,0.9939
C1COC2=C(C1)N=NO2,5.2576
CCC1OC(C#N)C1O,4.0982
CC1C=CC2C3CC12O3,2.0077
O=CC1OC1C(=O)C#C,4.1425
CC1C2OCC12C#N,3.1427
OCC12CC1C(O)C2,0.8864
CCC#CC(=O)C#C,4.0194
CC1COC(C)(C)O1,0.863
C1CC11CCCCC=C1,0.3317
CC1OC(C)(C)C1C=O,1.9877
CC1=C(N)N=C(CN)O1,2.6083
CC1CCC2(OC12)C#C,1.8736
COC(CC1CN1)C#N,1.9718
COC(C)C1CC(C)O1,1.3209
OCC1=NC=NC(O)=N1,0.7658
N=C1OC2(CC1C2)C#N,2.9175
COCC12CN1C(C)C2,0.9447
CC1C2CC(CC12)C#N,4.3526
CCN=CNC(=N)OC,2.4923
COC12CN3C1C(C)C23,1.7316
N#CC#CC1=NOC=N1,4.6417
CN1C(CO)CC1=O,2.2326
CCN(C)C1=NC=NN1,4.1536
CC1C(CO)C1(C)CO,1.6381
CC(CC1COC1)=NO,1.3574
CC1(C)C2CC1C2,0.1122
O=C1CC23CN4C2C1C34,2.2181
CCC12OC(C1C)C2C,1.788
CC1CC2C(CC12)C#N,4.4537
CCC1C2C1C(=O)C2C,3.1797
CN1CC(O)C1C1CO1,1.0314
CC#CC(O)C1(C)CC1,1.9889
O=COCCCC#N,4.0631
COC12CC1OCC=C2,1.5685
O=C1CC2CC=CC2N1,3.9723
OC1CC1CCC1CO1,2.1621
CC1=C(C)OC(=O)O1,5.2013
CC1(C)CC1(O)CCO,0.4818
N=C(NCC1CO1)C#N,3.658
CC1CC2CN2CCO1,0.9443
CN=COC(C)(C)CO,2.1781
CC1=C(C)CC(C1)C=O,3.1963
CC(O)COC(=O)CN,2.0921
N#CC1NCC=C1C#N,6.4409
OC1=C2CCN2C=N1,3.0721
CCCC12CC(O)C1O2,2.2257
CC1=CC=CC=C1CO,1.8669
CCC1OC(=N)C1N,1.6158
COC(=O)C(C)(N)C#C,2.191
N#CC#CC1=NC=NO1,2.7704
CN1C2C3CC2(CO)C13,1.5052
CC(=O)C1(O)CC=CC1,2.4877
CCN=COC(=O)CN,1.3174
OC1C2CN(CC#C)C12,1.2964
CC1NC1(C#N)C1CN1,4.1434
CC12CC(CC1=NO)O2,1.5043
CCC1(C)C(O)C1OC,2.3818
CCN(C)C1=NOC=C1,3.2891
CC1OC2C(OC12)C#N,3.8366
COC12CC(C1O)C2=O,2.0862
O=C1CC23CC2(CC3)N1,3.2859
O=C1COC=NC1,1.3859
CC#CC#CCC#N,4.3212
CC#CC(N)C(O)C#N,3.2443
ON=C1CCCC1C#C,0.9895
CN1CC(O)C1CC#N,3.3761
CN1CC2(O)C(CO)C12,1.5334
C1OC2=NCCC12,3.6718
CC1OC1COC1CC1,1.5805
CCNC(=O)C#CC#N,5.3964
CC(O)(CO)CCC#C,2.7289999999999996
OC1CCCC2CC1O2,1.964
O=C(CCN1CC1)C#N,3.7895
OC1=NC=NC(=N)O1,3.3327
CN1C2CC1C1(C)OC21,1.6733
N#CC1NCC2OCC12,5.151
CNC(=O)OCC(C)C,2.4333
CC1=C(C=O)C(=O)NC1,5.2816
O=CC1(CC#N)CN1,4.5515
OC(C#C)C#CC1CC1,2.0683
CCC1NC2(CC12)C#N,4.024
CC1C(NC=O)C2CN12,3.4096
CC(C)C1CCOC1=N,2.8654
CC12C=CC3CC1C23C,0.5005
COC1=C(N)N(C)C=C1,0.359
OC1=CC(=N)N=NN1,5.6492
CC1C2C3C4C1N2C34C,1.6637
CC1=C2C(O)CC2OC1,1.1491
CC1(CO)CCOC1=O,4.3619
O=C1OCC2=C1CCC2,5.1503
CC1N2CC2C1(C)C,1.6051
C1CC11CCC1,0.1291
CCC1OC1C(=O)C#N,3.4783
CC1=C(C=O)N=NO1,5.1413
O=CCN1C2C3OC3C12,4.4277
C1OCC1C1=NON=N1,1.632
O=CC1C2CN1C21CC1,3.5478
C1COC2=C(N1)C=NO2,5.0235
C1CC1C#CC1CC1,0.1934
C1CC11COCOC1,1.7949
O=CC12CC(C=C1)C=C2,2.8308
O=CC1CN1C1COC1,2.8147
CC1C=CC2C1C2(C)O,1.2096
OCC1OC(C#C)C1O,2.1267
COC1OCC(=C1)C#N,3.6559
CC(O)(CCC=O)C#C,2.9223
OC(COC=O)C=O,4.1705
CNC(CC1CC1)C#N,4.6599
CC1NCC2(OC12)C#N,4.5242
CN1CC(C)(O)C1C#N,4.5748
C1CC11COCC=CC1,1.2001
CC1C(C)(C)C1(C)O,1.3824
CC1=C(O)C(C)=C(N)O1,0.9966
CCC1NC1(C)C=O,2.2474
OC1C2COC1C21CC1,1.6978
C1C2C3OCCC=C1C23,0.975
CCCCC1CC(=O)C1,3.0221
CC12CC3CC(C1)C3O2,1.2082
C1NC1C12OC3CC1C23,0.9873
COC(=N)C(CO)C=O,2.3767
CC1OCC(CC#N)=C1,4.0219
CC(C)(C)CC1CO1,1.6563
CC(O)C#CC=O,3.0147
N#CCC1NCC2OC12,4.3526
CCC1C2CC1OC2,1.7326
CC1N=C(C)OC1=O,2.1839
CC1=C(C)C(O)=NC=N1,1.6248
O=CC1CC2CN2C1,2.8055
CC12C3C(O)C=C1CN23,1.3613
OCC1OC(=O)C1C=O,2.0763
O=CC1CCCC=CC1,2.8482
CC12NC1C(=O)C2C#N,6.5277
CC12C3C1C1C3CC21,0.1727
O=C1CCC1(C#C)C#N,4.4431
CC1C2COC1C(O)C2,2.1159
COC1(C)COCC=C1,1.5327
OCCC#C,1.3892
CC1OC(=N)C11COC1,2.8122
O=CC1=CNC2CC2C1,5.5796
COC(C=O)C(C)C,1.8038
CCC1CC2CC12CO,1.5285
CC1C2CC3N1C2C3=O,3.6706
OC1C2C3NC2(C#C)C13,2.5841
NC1=NC(=NC=N1)C#N,5.66
CC(C#C)(C#C)C1CN1,1.33
CC1CCC(C=O)C1=O,2.7504
CC(O)C1=CCOCC1,2.6129
OCC1C=CC(O)C1O,1.7775
O=C(C#C)C1CCOC1,1.9813
COC(C)C(C)(C)C#N,3.81
CN=C(N)C(=O)C1CN1,3.2652
CC1=CC=CC(C)=N1,1.3584
NC(=O)OC(C=O)C#N,5.6822
C#CCNC1=COC=N1,1.2715
NC(=O)OC(=N)CCO,2.9131
COC(C#N)C(=O)CO,4.1328
CCNC1CC1(O)C#N,4.4021
OCC12CC(CO1)CO2,3.8285
CN1CC11CCOC1,1.9889
CC1CC(C)=CC(C)O1,1.1472
CCC1C2C3C(C2O)N13,1.1378
O=CCCC12CC1CC2,2.7202
OC1CC2(CC1O2)C#C,2.0113
O=C1ON=NC=CC1=O,5.2883
CCOCC(C)(C)CC,0.9224
C#CC12COC(O1)C=C2,1.6949
CC#CC1OC(=O)C1N,3.5993
CCC1C2OCC12CO,2.9549
CN1C(=N)CN=C1CO,1.4823
O=C1CN2CC1(C2)C#C,1.8609
CC1CC23CCC2CC13,0.1414
OCC12C=CC3OC1C23,1.9117
OCCOCCO,1.6142
OC1CC1C1=NNN=C1,1.3399
OCCC1(CCN1)C#N,4.0978
OC1(CCC11CC1)C=O,2.2865
FC(F)(F)C1COC1,1.5319999999999998
CC1C=CCCC=C1,0.0403
CCC1OCC=CC1C,1.0039
OC1C2C=CC1C2C=O,3.4939
NC(=O)C12CC3CC1N23,2.6426
OCC1C(=O)CCC1=O,3.4269
CNC1=CN(C)C=C1,1.5817
O=C1C2OC1C1CC2C1,2.7957
CC(=O)C(=O)C1(O)CC1,0.8095
OC(C#C)C1=NON=C1,2.6371
CC1CC11CCCCC1,0.0954
CC12CCC3CC1C23C,0.3073
NC1=C(ON=C1)C1CC1,3.8012
N#CC1OC2C3CN3C12,3.9317
OC1C2CC2(O)C11CN1,0.6647
O=C1CC(C#N)C2CN12,1.6008
NC1=NC(CC#N)CN1,6.5921
O=CCNC1=CNC=N1,1.9815
CC1(C)NC1CN1CC1,0.9299
CCCN1CCNC1=O,3.7292
NC12CCC1C2(O)C#N,4.3825
CNC(=N)N(C=N)C=O,1.7045
CN=C(CCO)NC=O,3.7321
CC1=CC=CNC(=O)C1,2.6739
CC1=CCC2(CO)CC12,1.7043
CC1CC2C3OC12C=C3,1.993
NC1=NC(OC=N)=NO1,3.9730000000000003
ON=C1CC2NC2C1O,2.8204
CC#CC#CC1CCO1,1.9414
CC1(CC1)C1COC1=N,2.3994
OCCC1=CCC2CC12,1.4869
CN1N=NC2=C1COC2,3.9284
CC1(C)COC(CO)=N1,3.0763
COC(=O)N1C=NN=N1,4.7236
CC12CNC1=CC(=N)O2,4.2426
NC1=NNN=C1CC=O,1.1868
OC1CC1CC(F)(F)F,2.7463
CC12CC3CC1(O)CC23,1.1306
C1NC23COC12C1OC31,1.3425
C1C2C=CC3OCC3N12,0.9891
O=CCC12COCC1O2,2.9848
CC1=NON=CC1=O,0.9304
OC(C=O)C1CCC1=O,2.5056
C1=C2N=CC=NN2N=N1,4.627
CCC1CC(O)CC1C,1.4457
CC1NC(=O)C(=O)C=C1,6.8144
C1OC2CN=C3OCC123,3.1899
NC1=CN2CCCC2=C1,1.8405
CN(C)C1=CNC(=O)N1,4.5399
CC12CC3(O)C1C(O)C23,0.4558
N=CN1CC(C=O)C1=O,4.1574
CC1C2(C)CCC12C#N,4.5276
CNC1=CC(C=O)=CO1,4.7545
CC12CC1(C#C)C(=O)N2,4.0623
NC(C#N)C1C2CN1C2,4.3166
CC1CCC(O)CO1,1.8827
N=COC1=CON=C1,2.6
OC12C3CC1NC23C=O,5.2654
C1C2OCC3CC12C=C3,1.1366
CC1=C2CCCN2N=N1,5.1246
O=C1OCC2CNC=C12,6.0796
CC12CC(C)(C1)C=CC2,0.1687
CC1=NC(F)=CC(F)=N1,0.1806
OC12CC1COC21CC1,1.5518
COC1=NOC=C1C,2.0583
CC1=NNC(CC=O)=C1,2.2735
NC12C3OC1C3OC2=N,1.4968
CCC1(CC)CN=CO1,1.9298
CC(C)(C)C#CCC=O,2.7255
CC1NC=CC(=O)C1O,5.0205
CC1C2N1C1C(C)C21O,2.7092
NC(=O)C1NC(=O)C1O,2.667
C1C2NC3COC3=NC12,4.0686
C1CC2OC2C2NC12,3.0739
CNC(=N)C(=O)C=O,2.1499
CC(=O)CCC1CCO1,1.8234
CC1=CC(=N)OC(N)=N1,3.6092
COCCCOCCO,2.9692
CC(NC=O)C#CC#C,3.1675
CC1=CC=C(O)C=C1N,1.1663
CC1=CC(=O)C(O)C1O,2.4784
CNC1=NC=CC(F)=C1,1.9367
CC1CC2CC=CC12,0.1574
OC12CC1C(C2)C1CO1,2.5675
C1C2C3C1C21OCOC31,0.8921
CN1C2COCC2C1=O,3.7875
C1C2OC3C=CCN1C23,1.2187
CN1C=NC2=C1C=CC2,3.3714
CC1=CCCC1(C)C,0.1974
C1OC2C1OC21COC1,2.4769
ON=C1C2C3C4C2C1N34,1.8984
CCOC1=CC(O)=NN1,2.6549
OC1(CC2CC1C2)C#C,1.0614
CC(=O)C1CC1(O)C#C,3.3778
CNC1=NNC=C1C=O,2.8111
O=C1CN=C2NCC2O1,3.9810000000000003
CC12COC1C2C=O,3.6453
CC1=C(C)C(O)C(=O)C1,2.752
OC1(CN(C1)C=O)C=O,2.6104
C#CC12C=CC3CC1C23,1.0429
C1C2OC3=NC=CN3C12,4.7541
CCC1C2CC(C)CC12,0.1825
OC1CC(CC#C)C=C1,1.0282
CCCN=CN(C)C=O,3.0488
CC1(C)C2CCC1C2=O,2.9592
CC1C(C#C)N(C)C1=O,3.2506
ON=C1C2CC2(O)C1O,1.6465
CC12OCC34CC(C13)C24,1.4126
NCC(O)(C#N)C1CC1,2.8815
OCC1=CC(=O)NN=C1,4.9295
N#CC1NC2C3NC1C23,5.9811
CC1(CC2CC2)CCC1,0.1119
CCOC1=CON=C1O,2.7136
CCC(O)CC#CCO,3.0142
ON=C1CC2C3CC2C13,1.0205
OC12CNC1C2C#N,4.3926
O=C1CC=C2CCC2C1,2.9733
CNC1=NNC(O)=C1C,2.4558
CC(=O)N1CC1(C)C#C,3.1953
N#CC12C=CC3CC1N23,5.2002
CC1(CC1(N)C#N)C#N,6.105
CC1C(=O)C=CC11CN1,2.5395
CC(=O)CC#CCC#N,3.9925
OCCC1NC1C1CO1,1.234
CC(OCCC=O)C#N,2.7601
CN1CC1C1CCC1O,0.8742
CCC1C2OC(C)C12O,1.1218
CC1(C)C2COC12C=O,4.4623
OCCN=C1CCCO1,4.9399
O=C1NC=CC=C1C#C,4.1825
CCC1=CC(OC)=NN1,2.1512
CC1(CC#C)C2CC1O2,1.8933
N=C1OC2C3COC1C23,3.7448
N#CC1NC2=NCCC12,3.0157
OCC1=CN(C=O)N=N1,5.3763
CCC(C)(C)C#CC#N,5.5208
CC12CCC3C(C13)C2=O,3.3897
CC12CC(C)(C1)CCC2,0.1322
C#CCCC1CC1C#N,4.2458
N=C1OCC2OCOC12,2.6793
CC12C3CC1N3CC2=O,2.1722
CC1=NNC(=O)OC1=N,2.0821
COCC1=NNC=C1,1.4335
CC12C(O)C1C1C(O)C21,3.0062
NC1CCC1(O)C#N,2.8935
OC1CC=C2CCOC12,2.0183
CC(O)(C#C)C1COC1,2.0528
CCC1(CC)OCC1=O,1.1424
NC1=NC(CO)=C(N)O1,3.3495
CN1C(O)=NC=C1C=O,4.6530000000000005
NC1C(OC1=O)C(N)=O,4.4806
OC(CC=O)C#CC#C,2.9712
NC1=CC(O)=C2CCN12,2.0342
CNC(=O)C(=O)C#C,0.9805
C1CC2C3OC3C2=C1,1.4937
CC1=NC=C(C)C(N)=N1,3.3107
CC1CN2C1=CC=C2C,1.9824
C1OCC23C1C1C2OC31,1.5134
CC1CC2COCC12,1.5007
CCC1=CC=NC(F)=C1,3.5134
CC12CC3N1CC23C#N,2.5472
C1CC2(CN3CCC23)O1,2.853
CC1C=CCC1(C)O,1.2166
OC1C=CC2=C1C=CO2,0.8179
C1C2OC3C=CC2OC13,0.1885
C1C=C2C3OC3C3C1C23,1.6117
CC12CC3C(CC13C)C2,0.1702
CC1CC1(C)C(F)(F)F,2.2481
O=CNC12CC3C1N3C2,4.5369
CC12C3C4C3C1=CCC24,1.0644
C1CC23CC1C=CC2N3,1.8489
CC(=O)C1=NNC=C1N,3.8182
C1=NC=C2C=CN=NN12,2.7526
CC1OCC1C(O)C=O,0.9824
NC1=C(CC#N)NC=N1,2.2064
OC1C2C3CC3C(=O)C12,2.3991
OC1=CN2CCCC2=N1,3.3025
C1NC23COC2=NCC13,4.5459
CC1OC(=N)C(=O)C1O,3.0121
COC1CC(C)CC1O,1.4554
CN1C2C3(C)CC1C23C,0.8684
CC(C)CCC(O)C#N,3.5638
COCCC1OCC1=O,1.8682
CN1C=C(C)C(CO)=C1,0.4862
C1NC11CC2OCOC12,0.5245
CC1C2(O)COC12C#N,5.4316
N=CN1CC(C#C)C1=O,4.9911
CC12CC(C1O)C2O,1.9379
CC1C(O)C1C(N)C#N,4.2288
CC12CC1(C#N)C1NC21,5.4309
CC1=C2CC=CC2=NO1,3.8429
CC12C3CC1CC23C=O,3.6329
OC1CCOC(C1)C#C,1.7782
N=COC1=NNN=N1,2.3391
NC(=O)C(=O)C(=O)C#C,3.3549
O=C1C2NC1C2CC#N,3.4981
NC1=CNC(CO)=C1,1.8898
N#CC1CN2C3CC3C12,2.7673
CC12COC3CN1C23C,0.8696
CC1OC11COCC=C1,2.6089
OC(C#N)C1=CNN=C1,5.0325
O=C1NC(C#C)C2NC12,3.9938
OCC1=COC(=O)C=C1,6.0785
OCC(=N)N(C=N)C=O,2.5153
CC12CCC1C2(O)C=O,2.2046
COCC1COC=NC1,2.7028
CC1(C)CN1C1COC1,2.7686
O=COCC1=COC=N1,2.7046
CCCC1=COC(C)=N1,0.9357
CC1=CC=CC(=O)CC1,3.97
CCCC(COC)OC,1.2267
NC1=NC(NC=O)=NO1,5.6828
OC1CC2C3CC12C=C3,1.2013
CCC12CC(C)(O)C1O2,3.0256
CCC1=NC(C)(C)CO1,0.9221
CN1N=NC2=C1NCC2,5.1601
CCOC1=NCC2NC12,2.0567
CC1(CN1)C1CNC1=O,2.9026
NC1=NC2CC2C1=NO,1.7647
CC1(C)CN2CC2C1=O,2.1245
CC1CC2(C)OC(C)C12,1.5784
COC(=O)C1=CON=C1,3.2103
N#CC1C2C3C=CC2C13,4.1975
CC(O)C12CC1C1CN21,1.6659
CC(=O)C1=C(O)C=NN1,3.2278
CC12C3C4C3C1(C#N)C24,4.5984
CNC1=CC=C(N1)C#C,3.2426
CC1=NNN=CC1=N,1.8048
O=CCCC#C,2.1557
COC1(C)CCC(C)O1,0.598
OC12CC1C(CC#C)C2,1.2178
C1OCC11C2C3OC3C12,3.2161
CN=CNC1=NC=CO1,1.1147
CC1CCOC(=O)OC1,5.2226
OC1=CN2CCC2=C1O,2.48
CC1C(O)C11CC2NC12,1.5078
CC1C2C3OC3C(C)C12,1.7828
COC1CC2C1C2(C)C,0.8857
N=C1CCCCCCO1,3.2312
CC(C)C1(CO1)C#N,3.8706
CN1CC(C1)C#N,3.6113
CC1=NC=CC=C1C=O,1.4456
CC1CCC1OC(C)=O,1.8868
CNC1=CN(C)C(N)=C1,0.7605
OCCOC1CNC1=O,3.2204
NC(=O)CCC1CC1,3.4638
CC(O)CCC(O)C#C,0.3794
CN(C)C1=CNC(C)=C1,1.4495
CC1CC(OCO1)C#C,1.7458
CCC1(O)CC1C(C)C,1.3264
CC1C=CCN1C(C)=O,3.5755
C1C2CCC3CC(C3)C12,0.1274
C#CCC12CC1OC=N2,1.0173
CC12CC1CC(=O)C=C2,3.8305
CC1=CN=C(F)OC1=O,2.5107
O=CCN1CCC1,2.9381
NC1=C2CCN2N=C1O,1.5988
CC12CC1(CO)CCC2,1.3503
OC1C2CC2(O)C1C#N,4.713
CCCC(O)(CC)CC,1.2811
CCC1=NNN=C1OC,1.051
CC1(O)COC(=O)OC1,4.8256
CC(CCOC=O)=NO,3.9912
CCN=C1NC=NC1C,2.9505
CC1(C)CN1CCC#N,4.3169
CC1NC1C1(C)CO1,2.7042
COCC1COCC1=O,1.6346
CCC1=COC(=O)C=N1,3.4967
CCC1=CC2C3CC1C23,0.3112
CN=C1ON=C(N)N=C1,2.112
NC1=NC(C=O)C(=O)N1,6.5064
CN1CC(O)C1CCO,1.8413
CC1(C)C2C1C1CC2O1,1.6496
CC1OC2C3OC1C23O,2.0612
N1C=CC=C2C=CC=C12,3.2675
N#CC12CCN1CC2,4.708
CC1CCOCC1C#C,1.4780000000000002
CC(O)(CC#N)C(N)=O,4.5788
N#CC1C2CC3C(C2)N13,4.7981
COC12CC1CC21CN1,1.0926
CC12CCC1=CC1CC21,0.4362
NC1=NNN=C1OC=O,3.2101
CC1CC(C)C(C)(O)C1,1.3249
CC1(CO1)C1CC=CC1,1.6633
CN1N=NC2=C1C=NN2,2.5707
OC1CC2CC(C1)C2=O,2.1237
N#CC12COCCC1O2,3.9092
O=C(C#C)C1=CNN=C1,2.0266
CC12CC3OC1(C=O)C23,4.7902
COC1C2C=CC(=O)C12,2.9605
CC1CN1CC#CCO,1.0186
COC(C1CC1)C1CN1,1.5383
CC1(O)C2C3CC1C23,1.1553
OC1CC1C1CCC1=O,2.3015
OC(COCC#N)C#N,1.6316
CCCC1CC1C1CO1,1.6225
C1C2OC3=C(N=CO3)C12,1.5336
ON=C1CCC2OC12,1.8769
N#CC12CC(N1)C1CC21,4.2515
OCC(O)C#CC1CN1,1.3547
N=C1NC=NCC2OC12,2.0656
CC1C2NC(=O)OC12C,4.7413
N#CC1=NNC=N1,6.6881
CCC1=COC(N)=C1N,1.0122
CC1=CC2(CC2)C2NC12,1.4368
COCC1CC2OCC12,1.7107
N#CC1NC23CC(C2)C13,4.917
N1N=NC2=CC=CC2=N1,1.8823
CC1C2CC11CC(O)C21,1.5262
CC1(CC#N)C2CCC12,4.0825
C#CC#CCN1CC1,0.6043
CCC1=CN=C(C)N=N1,2.267
CC12CC1C(CO2)=NO,0.8762
COC1C=CCC2NC12,1.9651
CC1=N[N-]C(N)=[NH+]C1=N,5.1973
CC1C2C(C1O)N2C,1.074
OC12C3OC1C3OC2=N,2.1124
C1C=CC2CC1CC=C2,0.38799999999999996
CC1=NC(N)=CN1C=O,1.9056
O=CC(=O)C#CC#C,2.1258
C#CCOC1C2CC1O2,1.4807
CC1=CC(O)=CC(F)=N1,2.6483
CC12CC1OCC21CO1,2.1016
COCCNC(C)=O,3.5852
CC(C)C(O)C(C)C#C,1.7526
OC1C2C1C1=NC=CN21,2.5444
C1OC2C1C21COC1,2.2141
CC(C)OC(CO)C#C,2.4227
O=CNC1CCC2OC12,2.5038
CC(C)CCC1CCC1,0.1221
CCOCC(CO)CO,2.7904
CC1CC=C2CCC=C12,0.0681
CN(C=O)C1=CNC=C1,5.3576
CC1C2C(C1C=O)N2C,2.4033
CC1(CO)C2C3CC1C23,1.4847
CC(C)N1C=CCC1=O,3.0754
CC1C(O)C(N)=CC1=O,4.618
C(C1CC2CC12)N1CC1,1.0626
CC1C2CC3(C)CC1N23,1.6766
CC1OC2C3C1C2N3C,1.9219
CCOCCCCCO,2.2199
NC(NC=O)=NCC#C,0.6802
O=CC12OCC3CC1C23,3.2507
CC1(COC1C=O)C#N,1.2054
CC(C)C1=NNC(C)=N1,2.7507
CCN1CC1C1CC1,1.2339
CC12CC1C(C)(O2)C#C,1.56
OC1C2OCOC1C2=O,0.9948
COC1COC2CC2O1,0.9454
CC1CN=C(N)C(=O)C1,1.1807
C1C=CC2C=CCCC12,0.35700000000000004
CC1C2C1C(=O)C2O,2.7988
N#CCC1=CN=NN1,3.7185
OCC1C=CCC2OC12,0.498
CC12CC1OCC2(C)C,1.4711
N#CCCC1C2CCN12,3.5965
N=C(NCC#C)C#N,2.7685
NC1=CN(C=O)C(=O)N1,7.4281
